"uniqueID","StudyID_IDALL","Authors","Year","Title","Citation","Unit of analysis","Data type","data.collection","Setting Type","Time period","Time scale (years)","Total treatments (including controls)","Number of intercrop or rotation treatments including grain legumes (not sole legumes)","Number of nonintercrop or non rotation treatments not including grain legumes (including sole-cropping controls)","Total number of replicates per treatment","Number of study regions/sites","time.simpl","replicates.simp","Are the authors studying/identifying legume introduction intensification as the main source of ES change?","Are the authors studying/identifying legume introduction as the main source of wellbeing change?","What other drivers are identified as key to ES or well-being change?","Case_countries","Regional_groupings","Regional_groupings_ID","Subnational  
 case area (specify province/region)","Continent","WorldBank National Income Group","Latitude_Decimal_Degrees_N","Longitude (Decimal Degrees) E","Is intensification defined?","Authors' intensification definition","Study design","Intensification actors","Actors.categories","Type of land use intensification described","Simplified cropping system","Intensification type: Crop Change/Addition","Intensification type: Increased Rows/Strip width","Intensification type: Increased rotations","Spatial arrangement of intercropping","Other agro-ecological innovations","Recoded other agro-ecological innovations - Primary","Recoded other agro-ecological innovations - Secondary","Food system classification","Non-legume main crop","Legume_category","Grain legume product: Chickpea","Grain legume product: Cowpea","Grain legume product: Groundnut","Grain legume product: Lentil","Grain legume product: Mung bean","Grain legume product: Pigeonpea","Grain legume product: Faba Bean","Grain legume product: Common Bean","Grain legume product: Soybean","Grain legume product: Pea","Grain legume product: Grain legumes (unspecified/other)","Other products not target of intensification","Mineral Fertiliser 
 N–P2O5–K2O kgha−1","Synthetic fertiliser category","Water source","Yield","Freshwater","Fuelwood","Fiber","Biochemicals","Genetic_resources","Climate_regulation","Disease_regulation","Pest_regulation","Water_regulation","Water_purification","Soil_formation","Nutrient_cycling","Primary_production","Biodiversity_composition","Biodiversity_structure","Profit","Financial_security","Physical_capital","Savings_labour_cost","Natural_capital","Health","Education","Social_cultural_relations","Food_security","Employment","Justice","Property_rights","Combined ecological-social outcome","Is the intensification (according to authors) causing changes in demand/ preferences for certain ES?","If intensification is leading to changed demands, specify whose demand and which ES","IF Yes to changed demands: Are the changes disaggregated by different groups?","If disaggregated by different groups, specify categorization (e.g. rich/poor, men/women, land-owners/labourers, other)","If disaggregated by groups, specify for which ES/ wellbeing aspects the results are disaggregated","If disaggregated by groups, specify the reported difference","Trade-offs mentioned between 1) different ES, 2) different wellbeing aspects, or 3) ES and wellbeing","General factors enabling adoption","General factors constraining adoption","Factors identified as enabling ecosystem services","Factors identified as constraining ecosystem services","Factors identified as enabling well being","Factors identified as constraining well being","Notes","Documentation of methods of data extraction","Secondary reference","Study spatial design (do they have enough replicates?)","Study temporal design (do they collect data over multiple points in time?)","Confounding variables (Were baseline characteristics of the intervention comparable with the control or were potential confounders at baseline approximately adjusted for in analysis?)","Reporting","Risk of bias","Tools for assessment (Were valid and reliable tools used to assess  outcomes?)","Sum.Quality"
9,12,"Agegnehu G., Ghizaw A., Sinebo W.",2006,"Yield performance and land-use efficiency of barley and faba bean mixed cropping in Ethiopian highlands","Agegnehu, G., Ghizaw, A., & Sinebo, W. (2006). Yield performance and land-use efficiency of barley and faba bean mixed cropping in Ethiopian highlands. European Journal of Agronomy, 25(3), 202-207. doi:10.1016/j.eja.2006.05.002","Plot","Quantitative","Experiment (research station)","E/M","2001–2003","3","7","6","1","4","1","2-4","3-4","Yes","Yes","Population pressure, agro-ecological and cultural diversity, need to produce diverse products from the ever-shrinking land holdings","Ethiopia","Subsaharan Africa",1,"Central Highlands","Africa","LIC","9.0500000000000007","38.5","No",NA,"Experiment (research station)","Researcher-led","Researcher-led","Intercropping: Cereal-legume","Intercrop",1,1,0,"Mixed","Existing farmers' practices","Existing farmers' practices",NA,"Grain / Faba bean","Barley","Faba bean",0,0,0,0,0,0,1,0,0,0,"0",NA,"41- 20","Synthetic - below threshold","rainfed",1.1659,"NA","NA","NA","NA","NA","NA","1.762","1.2984","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.148,"NA","NA","NA","NA","NA","NA","NA","Win-Win","NA","NA","NA","NA","NA","NA","Yes (grain yield vs productivity: ""Although seed yields of the component crops in mixtures were low as compared to their respective sole crop yields, the total land productivity was improved in mixed cultures as supported by higher total LERs"")","reduced labour requirements (""increased suppression of weeds in the mixture may ease pressure on labour for manual weed control and thereby enhance the likelihood of adoption of barley/faba bean mixed cropping""); need for less external inputs","NA","low rainfall/high stress environment (greater yield advantage of intercropping due to more efficient use of growth resources and higher yield stability/security); less external inputs (e.g. fertiliser) that affect weeds/nutrients","NA","low rainfall/high stress environment (greater yield advantage of intercropping due to more efficient use of growth resources and higher yield stability/security)","NA","NA","NA",NA,2,2,2,2,2,2,12
10,785,"Agegnehu, G., Ghizaw, A., & Sinebo, W. (2006, Oct).",2006,"Crop productivity and land-use efficiency of a teff/faba bean mixed cropping system in a tropical highland environment","Agegnehu, G., Ghizaw, A., & Sinebo, W. (2006). Crop productivity and land-use efficiency of a teff/faba bean mixed cropping system in a tropical highland environment. Experimental Agriculture, 42(4), 495-504. doi:10.1017/s0014479706003863","Plot","Quantitative","Experiment (research station)","E/M","2002-2003","2","7","5","2","4","1","2-4","3-4","Not exclusively (also asessing influence of 12.5, 25, 37.5, 50 and 62.5% of the sole seed rate of faba bean mixed with a full teff seed rate)","Not exclusively (also asessing influence of 12.5, 25, 37.5, 50 and 62.5% of the sole seed rate of faba bean mixed with a full teff seed rate)","Intercroping benefits: total grain yield is enhanced compared to sole cropping, provides a balanced diet, minimizes risks of crop failure due to adverse
effects of pests, improves the use of limited resources, reduces soil erosion, increases yield stability and provides higher returns. the
continuous diffusion of modern varieties has changed the landscape of on-farm crop
genetic diversity increasingly leading to the growing of genetically uniform varieties.","Ethiopia","Subsaharan Africa",1,"Holetta Agricultural Research Centre - Central Highlands of Ethiopia","Africa","LIC","9.0500000000000007","38.5","No","NA","Experiment (research station)","Researcher-led","Researcher-led","Intercropping: Teff-legume","Intercrop",1,0,0,"NA","asessing influence of 12.5, 25, 37.5, 50 and 62.5% of the sole seed rate of faba bean mixed with a full teff seed rate","Varied spacing/timing",NA,"Grain / Faba bean","Teff","Faba bean",0,0,0,0,0,0,1,0,0,0,"0","0","40-26 kg NP ha−1","Synthetic - below threshold","rainfed",1.15905405405405,"NA","NA","NA","NA","NA","NA","NA","1.3191157347204161","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.24,"NA","NA","NA","NA","NA","NA","NA","Win-Win","NA","NA","NA","NA","NA","NA","Mixed cropping of faba bean in teff reduced weed biomass to below that observed
in sole teff.  As a result, the increased suppression of weeds in the mixture may ease the demand on labour
for manual weed control and thereby enhance the likelihood of adoption of teff/faba
bean mixed cropping.","NA","NA","NA","NA","we propose that mixed cropping of faba bean
in full teff culture at a density not exceeding 62.5% of the sole faba bean culture may
improve overall yields and incomes.","NA",NA,"Table 3_ effects on yield, Table 4_ effects on weed biomass",NA,2,2,2,2,1,2,11
39,64,"Belay D., Schulthess F., Omwega C.",2009,"The profitability of maize-haricot bean intercropping techniques to control maize stem borers under low pest densities in Ethiopia","Belay, D., Schulthess, F., & Omwega, C. (2009). The profitability of maize-haricot bean intercropping techniques to control maize stem borers under low pest densities in Ethiopia. Phytoparasitica, 37(1), 43-50. doi:10.1007/s12600-008-0002-7","Plot","Quantitative","Experiment (on farm)","RC","2005","1","5","4","1","NA","3","1","3-4","Yes","No",NA,"Ethiopia","Subsaharan Africa",1,"Mieso","Africa","LIC","9.3333329999999997","41.183332999999998","No",NA,"Experiment (on farm)","Farmer-led","Farmer-led","Intercropping: Cereal-legume","Intercrop",1,0,0,"Row","Existing farmers' practices","Existing farmers' practices",NA,"Grain / Common bean","Maize","Common bean",0,0,0,0,0,0,0,1,0,0,"0",NA,"0 - 85kg N/ha","Synthetic - below threshold","rainfed",1.0727,"NA","NA","NA","NA","NA","NA","NA","0.4429825","NA","NA","NA","NA","NA","NA","NA","1.05","NA","NA","NA",1.375,"NA","NA","NA","NA","NA","NA","NA","Mix-Win","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","low pest densities (""benefits of mixed cropping decreased with a decrease of pest infestations."")","NA","NA","""farmers in
 the Central Rift Valley of Ethiopia can obtain an
 economic advantage by intercropping haricot bean
 with maize at the ratio of 1:1 to 2:1, as indicated by
 higher LER and overall farm income, instead of
 monocropping of both maize and haricot bean.""","NA",NA,0,1,2,2,2,2,9
2,1,"Abdul Rahman N., Larbi A., Kotu B., Asante M.O., Akakpo D.B., Mellon-Bedi S., Hoeschle-Zeledon I.",2021,"Maize–legume strip cropping effect on productivity, income, and income risk of farmers in northern Ghana","Abdul Rahman, N., Larbi, A., Kotu, B., Asante, M. O., Akakpo, D. B., Mellon-Bedi, S., & Hoeschle-Zeledon, I. (2021). Maize–legume strip cropping effect on productivity, income, and income risk of farmers in northern Ghana. Agronomy Journal, 113(2), 1574-1585. doi:10.1002/agj2.20536","Community","Quantitative","Participatory Action Research","RC","2014-2016","3","7","4","3","5","2","2-4","5-10","Yes","Yes","Population increase, land accessibility, climate change","Ghana","Subsaharan Africa",1,"Northern Region","Africa","LMIC","9.5","-1.1666669999999999","No","""cropping strategy that increases productivity, income, and resource utilization per unit area of available arable lands to improve land use"".
 ""intervention communities in northern Ghana for the Africa Research In Sustainable Intensification for the Next Generation (Africa RISING) project""","Experiment (on farm)","Farmer-led + support by global NGO & researchers","Farmer-led + researcher/extension","Intercropping: Cereal-legume","Intercrop",1,1,0,"Strip","Existing farmers' practices","Existing farmers' practices",NA,"Grain / Chickpea + Cowpea","Maize","Multiple",0,1,1,0,0,0,0,0,0,0,"0","NA","40-40-40","Synthetic - below threshold","rainfed",1.01,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.89","NA","NA","NA",1.93,"NA","NA","NA","NA","NA","NA","NA","Win-Win","NA","NA","NA","NA","NA","NA","None","Gender, livestock","Female farmers need to cultivate legumes; crop/livestock farmers use cowpea and groundnut residues for livestock feeding","rainfall fluctuation","NA","market prices; rainfall fluctuation- legumes more steady food supply increase food security","insect pest infestation of cowpea","Quantitative values provided as mean, SD, min-max","NA",NA,2,2,2,2,2,2,12
134,282,"Kermah M., Franke A.C., Adjei-Nsiah S., Ahiabor B.D.K., Abaidoo R.C., Giller K.E.",2017,"Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana","Kermah, M., Franke, A. C., Adjei-Nsiah, S., Ahiabor, B. D. K., Abaidoo, R. C., & Giller, K. E. (2017). Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana. Field Crops Research, 213, 38-50. doi:10.1016/j.fcr.2017.07.008","Field","Quantitative","Experiment (on farm)","RC","2013-2014","2","5","3","2","4","2","2-4","5-10","Yes","Yes","Soil degradation, weather fluctuation and risk of crop failure","Ghana","Subsaharan Africa",1,"Kpataribogu - southern Guinea savanna","Africa","LMIC","9.9666669999999993","-0.66666700000000001","No",NA,"Experiment (on farm)","Farmer-led + support by researchers","Farmer-led + researcher/extension","Intercropping: Cereal-legume","Intercrop",1,1,0,"Row","Soil fertility experiment (At each site, three field types representing a highly fertile field (HF), a medium fertile field (MF) and a field low in fertility (LF) were selected)","Soil fertility",NA,"Grain / Cowpea","Maize","Cowpea",0,1,0,0,0,0,0,0,0,0,"0",NA,"25-25-30","Synthetic - below threshold","rainfed",0.9127907,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.4252873559999999","NA","NA","NA",1.33,"NA","NA","NA","NA","NA","NA","NA","Mix-Mix","NA","NA","NA","NA","NA","NA","NA","NA","NA","Planting pattern: ""within row intercrop was more productive than the other intercrop planting patterns""; low soil fertility conditions + historical management practices (retention of crop residues)","High soil N conditions: ""the maize is more competitive than the legume under high soil N conditions as in the SGS leading to a relatively small contribution of legume""","NA","Low soil fertility: net monetary benefits of grain legume declined with soil fertility and were highest in high-fertility soils ""Greater LERs in the poorly fertile fields""",NA,"Supporting calculation",NA,2,2,2,2,2,2,12
135,282,"Kermah M., Franke A.C., Adjei-Nsiah S., Ahiabor B.D.K., Abaidoo R.C., Giller K.E.",2017,"Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana","Kermah, M., Franke, A. C., Adjei-Nsiah, S., Ahiabor, B. D. K., Abaidoo, R. C., & Giller, K. E. (2017). Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana. Field Crops Research, 213, 38-50. doi:10.1016/j.fcr.2017.07.009","Field","Quantitative","Experiment (on farm)","RC","2013-2014","2","5","3","2","4","2","2-4","5-10","Yes","Yes","Soil degradation, weather fluctuation and risk of crop failure","Ghana","Subsaharan Africa",1,"Kpataribogu - southern Guinea savanna","Africa","LMIC","9.9666669999999993","-0.66666700000000001","No",NA,"Experiment (on farm)","Farmer-led + support by researchers","Farmer-led + researcher/extension","Intercropping: Cereal-legume","Intercrop",1,1,0,"Row","Soil fertility experiment (At each site, three field types representing a highly fertile field (HF), a medium fertile field (MF) and a field low in fertility (LF) were selected)","Soil fertility",NA,"Grain / Soybean","Maize","Soybean",0,0,0,0,0,0,0,0,1,0,"0",NA,"25-25-30","Synthetic - below threshold","rainfed",1.0867052,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.0777777780000002","NA","NA","NA",1.26,"NA","NA","NA","NA","NA","NA","NA","Win-Mix","NA","NA","NA","NA","NA","NA","NA","NA","NA","Planting pattern: ""within row intercrop was more productive than the other intercrop planting patterns""; low soil fertility conditions + historical management practices (retention of crop residues)","High soil N conditions: ""the maize is more competitive than the legume under high soil N conditions as in the SGS leading to a relatively small contribution of legume""","NA","Low soil fertility: net monetary benefits of grain legume declined with soil fertility and were highest in high-fertility soils ""Greater LERs in the poorly fertile fields""",NA,"Supporting calculation",NA,2,2,2,2,2,2,12
136,282,"Kermah M., Franke A.C., Adjei-Nsiah S., Ahiabor B.D.K., Abaidoo R.C., Giller K.E.",2017,"Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana","Kermah, M., Franke, A. C., Adjei-Nsiah, S., Ahiabor, B. D. K., Abaidoo, R. C., & Giller, K. E. (2017). Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana. Field Crops Research, 213, 38-50. doi:10.1016/j.fcr.2017.07.010","Field","Quantitative","Experiment (on farm)","RC","2013-2014","2","5","3","2","4","2","2-4","5-10","Yes","Yes","Soil degradation, weather fluctuation and risk of crop failure","Ghana","Subsaharan Africa",1,"Kpataribogu - southern Guinea savanna","Africa","LMIC","9.9666669999999993","-0.66666700000000001","No",NA,"Experiment (on farm)","Farmer-led + support by researchers","Farmer-led + researcher/extension","Intercropping: Cereal-legume","Intercrop",1,1,0,"Row","Soil fertility experiment (At each site, three field types representing a highly fertile field (HF), a medium fertile field (MF) and a field low in fertility (LF) were selected)","Soil fertility",NA,"Grain / Groundnut","Maize","Groundnut",0,0,1,0,0,0,0,0,0,0,"0",NA,"25-25-30","Synthetic - below threshold","rainfed",0.89634146,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.2","NA","NA","NA",1.35,"NA","NA","NA","NA","NA","NA","NA","Mix-Mix","NA","NA","NA","NA","NA","NA","NA","NA","NA","Planting pattern: ""within row intercrop was more productive than the other intercrop planting patterns""; low soil fertility conditions + historical management practices (retention of crop residues)","High soil N conditions: ""the maize is more competitive than the legume under high soil N conditions as in the SGS leading to a relatively small contribution of legume""","NA","Low soil fertility: net monetary benefits of grain legume declined with soil fertility and were highest in high-fertility soils ""Greater LERs in the poorly fertile fields""",NA,"Supporting calculation",NA,2,2,2,2,2,2,12
1,1,"Abdul Rahman N., Larbi A., Kotu B., Asante M.O., Akakpo D.B., Mellon-Bedi S., Hoeschle-Zeledon I.",2021,"Maize–legume strip cropping effect on productivity, income, and income risk of farmers in northern Ghana","Abdul Rahman, N., Larbi, A., Kotu, B., Asante, M. O., Akakpo, D. B., Mellon-Bedi, S., & Hoeschle-Zeledon, I. (2021). Maize–legume strip cropping effect on productivity, income, and income risk of farmers in northern Ghana. Agronomy Journal, 113(2), 1574-1585. doi:10.1002/agj2.20536","Community","Quantitative","Participatory Action Research","RC","2014-2016","3","7","4","3","5","2","2-4","5-10","Yes","Yes","Population increase, land accessibility, climate change","Ghana","Subsaharan Africa",1,"Upper West region","Africa","LMIC","10.5","-2.3333330000000001","No","""cropping strategy that increases productivity, income, and resource utilization per unit area of available arable lands to improve land use"".
 ""intervention communities in northern Ghana for the Africa Research In Sustainable Intensification for the Next Generation (Africa RISING) project""","Experiment (on farm)","Farmer-led + support by global NGO & researchers","Farmer-led + researcher/extension","Intercropping: Cereal-legume","Intercrop",1,1,0,"Strip","Existing farmers' practices","Existing farmers' practices",NA,"Grain / Chickpea + Cowpea","Maize","Multiple",0,1,1,0,0,0,0,0,0,0,"0","NA","40-40-40","Synthetic - below threshold","rainfed",1.15,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.12","NA","NA","NA",2.03,"NA","NA","NA","NA","NA","NA","NA","Win-Win","NA","NA","NA","NA","NA","NA","None","Gender, livestock","Female farmers need to cultivate legumes; crop/livestock farmers use cowpea and groundnut residues for livestock feeding","rainfall fluctuation","NA","market prices; rainfall fluctuation- legumes more steady food supply increase food security","insect pest infestation of cowpea","Quantitative values provided as mean, SD, min-max","NA",NA,2,2,2,2,2,2,12
137,282,"Kermah M., Franke A.C., Adjei-Nsiah S., Ahiabor B.D.K., Abaidoo R.C., Giller K.E.",2017,"Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana","Kermah, M., Franke, A. C., Adjei-Nsiah, S., Ahiabor, B. D. K., Abaidoo, R. C., & Giller, K. E. (2017). Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana. Field Crops Research, 213, 38-50. doi:10.1016/j.fcr.2017.07.011","Field","Quantitative","Experiment (on farm)","RC","2013-2014","2","5","3","2","4","2","2-4","5-10","Yes","Yes","Soil degradation, weather fluctuation and risk of crop failure","Ghana","Subsaharan Africa",1,"Bundunia - northern Guinea savanna","Africa","LMIC","10.833333","-1.066667","No",NA,"Experiment (on farm)","Farmer-led + support by researchers","Farmer-led + researcher/extension","Intercropping: Cereal-legume","Intercrop",1,1,0,"Row","Soil fertility experiment (At each site, three field types representing a highly fertile field (HF), a medium fertile field (MF) and a field low in fertility (LF) were selected)","Soil fertility",NA,"Grain / Cowpea","Maize","Cowpea",0,1,0,0,0,0,0,0,0,0,"0",NA,"25-25-30","Synthetic - below threshold","rainfed",1.12631579,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.44,"NA","NA","NA","NA","NA","NA","NA","Win-Mix","NA","NA","NA","NA","NA","NA","NA","NA","NA","Low soil fertility resulting from historical management and soil type: ""Low soil fertility enhanced the performance of the intercropped legumes"" ""Under low soil N conditions such as in the NGS, the competitiveness of the maize is reduced and the intercropped legume gains in relative competitiveness""","Planting pattern: ""within row intercrop was more productive than the other intercrop planting patterns""","Good historical management practices that maintain high organic carbon to support legume development","Low soil nutrients (nitrogen, phosphorus): net monetary benefits of grain legume declined with soil fertility and were highest in high-fertility soils; ""Soils in the NGS had a poorer N status (Table 2) suggesting that LERs increase with decreasing levels of soil N""",NA,"Supporting calculation",NA,2,2,2,2,2,2,12
138,282,"Kermah M., Franke A.C., Adjei-Nsiah S., Ahiabor B.D.K., Abaidoo R.C., Giller K.E.",2017,"Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana","Kermah, M., Franke, A. C., Adjei-Nsiah, S., Ahiabor, B. D. K., Abaidoo, R. C., & Giller, K. E. (2017). Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana. Field Crops Research, 213, 38-50. doi:10.1016/j.fcr.2017.07.012","Field","Quantitative","Experiment (on farm)","RC","2013-2014","2","5","3","2","4","2","2-4","5-10","Yes","Yes","Soil degradation, weather fluctuation and risk of crop failure","Ghana","Subsaharan Africa",1,"Bundunia - northern Guinea savanna","Africa","LMIC","10.833333","-1.066667","No",NA,"Experiment (on farm)","Farmer-led + support by researchers","Farmer-led + researcher/extension","Intercropping: Cereal-legume","Intercrop",1,1,0,"Row","Soil fertility experiment (At each site, three field types representing a highly fertile field (HF), a medium fertile field (MF) and a field low in fertility (LF) were selected)","Soil fertility",NA,"Grain / Soybean","Maize","Soybean",0,0,0,0,0,0,0,0,1,0,"0",NA,"25-25-30","Synthetic - below threshold","rainfed",1.24444444,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.46,"NA","NA","NA","NA","NA","NA","NA","Win-Mix","NA","NA","NA","NA","NA","NA","NA","NA","NA","Low soil fertility resulting from historical management and soil type: ""Low soil fertility enhanced the performance of the intercropped legumes"" ""Under low soil N conditions such as in the NGS, the competitiveness of the maize is reduced and the intercropped legume gains in relative competitiveness""","Planting pattern: ""within row intercrop was more productive than the other intercrop planting patterns""","Good historical management practices that maintain high organic carbon to support legume development","Low soil nutrients (nitrogen, phosphorus): net monetary benefits of grain legume declined with soil fertility and were highest in high-fertility soils; ""Soils in the NGS had a poorer N status (Table 2) suggesting that LERs increase with decreasing levels of soil N""",NA,"Supporting calculation",NA,2,2,2,2,2,2,12
139,282,"Kermah M., Franke A.C., Adjei-Nsiah S., Ahiabor B.D.K., Abaidoo R.C., Giller K.E.",2017,"Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana","Kermah, M., Franke, A. C., Adjei-Nsiah, S., Ahiabor, B. D. K., Abaidoo, R. C., & Giller, K. E. (2017). Maize-grain legume intercropping for enhanced resource use efficiency and crop productivity in the Guinea savanna of northern Ghana. Field Crops Research, 213, 38-50. doi:10.1016/j.fcr.2017.07.013","Field","Quantitative","Experiment (on farm)","RC","2013-2014","2","5","3","2","4","2","2-4","5-10","Yes","Yes","Soil degradation, weather fluctuation and risk of crop failure","Ghana","Subsaharan Africa",1,"Bundunia - northern Guinea savanna","Africa","LMIC","10.833333","-1.066667","No",NA,"Experiment (on farm)","Farmer-led + support by researchers","Farmer-led + researcher/extension","Intercropping: Cereal-legume","Intercrop",1,1,0,"Row","Soil fertility experiment (At each site, three field types representing a highly fertile field (HF), a medium fertile field (MF) and a field low in fertility (LF) were selected)","Soil fertility",NA,"Grain / Groundnut","Maize","Groundnut",0,0,1,0,0,0,0,0,0,0,"0",NA,"25-25-30","Synthetic - below threshold","rainfed",1.04938272,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1.46,"NA","NA","NA","NA","NA","NA","NA","Win-Mix","NA","NA","NA","NA","NA","NA","NA","NA","NA","Low soil fertility resulting from historical management and soil type: ""Low soil fertility enhanced the performance of the intercropped legumes"" ""Under low soil N conditions such as in the NGS, the competitiveness of the maize is reduced and the intercropped legume gains in relative competitiveness""","Planting pattern: ""within row intercrop was more productive than the other intercrop planting patterns""","Good historical management practices that maintain high organic carbon to support legume development","Low soil nutrients (nitrogen, phosphorus): net monetary benefits of grain legume declined with soil fertility and were highest in high-fertility soils; ""Soils in the NGS had a poorer N status (Table 2) suggesting that LERs increase with decreasing levels of soil N""",NA,"Supporting calculation",NA,2,2,2,2,2,2,12
46,776,"Bitew, Y., Alemayehu, G., Adego, E., & Assefa, A. (2019, Dec).",2019,"Boosting land use efficiency, profitability and productivity of finger millet by intercropping with grain legumes","Bitew, Y., Alemayehu, G., Adego, E., & Assefa, A. (2019). Boosting land use efficiency, profitability and productivity of finger millet by intercropping with grain legumes. Cogent Food & Agriculture, 5(1), 22. doi:10.1080/23311932.2019.1702826","Plot","Quantitative","Experiment (on farm)","RC","2017-2018","3","16","12","4","3","2","2-4","5-10","yes","yes","Planting ratio","Ethiopia","Subsaharan Africa",1,"South Achefere and Mecha districts","Africa","LIC","11.340569","36.934291999999999","Yes","""Sustainable intensification of agriculture is a means of reducing the demand for increased land resources. [...] . Indeed, several authors described
intercropping as an eco-functional intensification practice which has been widely used to boost
crop productivity, increase the land utilization ratio (Laurent et al., 2015), provide a balanced diet,
reduce labor peaks, minimize crop failure due to adverse effects of biotic and abiotic factors,
protect soil against erosion, improve the use of limited resources, increase stability of yield and
provide higher returns (Getachew et al., 2008; Tsubo, Walker, & Ogindo, 2005). ""","Experiment (on farm)","Farmer-led","Farmer-led","Intercropping millet-legume","Intercrop",1,1,0,"Row/Mixed","also studying the relationships between yield of finger millet and planting ratios in row and mixed finger millet-legume
additive design intercropping.","Varied spacing/timing",NA,"Grain / Common bean","Finger Millet","Common bean",0,0,0,0,0,0,0,1,0,0,"0","0","46-46-0 (finger millet) 18-46-0 (legumes)","Synthetic - below threshold","rainfed",1.103073646,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.2209168800000001","NA","NA","1.2310123952511072","NA","NA","NA",1.533333333,"NA","NA","NA","NA","NA","NA","NA","Win-Win","NA","NA","NA","NA","NA","NA","NA","NA","A treatment is considered a worthy investment by the farmer if the MRR is higher than the minimal acceptable rate of return of 100%","All LER values obtained from scenario 1, 2 and 3 were
above one indicating that an advantage of intercropping over sole cropping",NA,"it could be concluded
that FM+HB RI at 100:50 planting ratio offers much opportunity to smallholder farmers for increasing
productivity of finger millet, land use efficiency and profitability and hence it would be a viable option
for increasing household food security","NA","Specifically, it could be concluded that FM+HB RI at 100:50 planting ratio offers much opportunity to smallholder farmers for increasing
productivity of finger millet, land use efficiency and profitability and hence it would be a viable option for increasing household food security.","Sup calculation",NA,2,2,2,2,2,2,12
