"uniqueID","StudyID_IDALL","Authors","Year","Title","Citation","Unit of analysis","Data type","data.collection","Setting Type","Time period","Time scale (years)","Total treatments (including controls)","Number of intercrop or rotation treatments including grain legumes (not sole legumes)","Number of nonintercrop or non rotation treatments not including grain legumes (including sole-cropping controls)","Total number of replicates per treatment","Number of study regions/sites","time.simpl","replicates.simp","Are the authors studying/identifying legume introduction intensification as the main source of ES change?","Are the authors studying/identifying legume introduction as the main source of wellbeing change?","What other drivers are identified as key to ES or well-being change?","Case_countries","Regional_groupings","Regional_groupings_ID","Subnational 
 case area (specify province/region)","Continent","WorldBank National Income Group","Latitude_Decimal_Degrees_N","Longitude (Decimal Degrees) E","Is intensification defined?","Authors' intensification definition","Study design","Intensification actors","Actors.categories","Type of land use intensification described","Simplified cropping system","Intensification type: Crop Change/Addition","Intensification type: Increased Rows/Strip width","Intensification type: Increased rotations","Spatial arrangement of intercropping","Other agro-ecological innovations","Recoded other agro-ecological innovations - Primary","Recoded other agro-ecological innovations - Secondary","Food system classification","Non-legume main crop","Legume_category","Grain legume product: Chickpea","Grain legume product: Cowpea","Grain legume product: Groundnut","Grain legume product: Lentil","Grain legume product: Mung bean","Grain legume product: Pigeonpea","Grain legume product: Faba Bean","Grain legume product: Common Bean","Grain legume product: Soybean","Grain legume product: Pea","Grain legume product: Grain legumes (unspecified/other)","Other products not target of intensification","Mineral Fertiliser
 N–P2O5–K2O kgha−1","Synthetic fertiliser category","Water source","Yield","Freshwater","Fuelwood","Fiber","Biochemicals","Genetic_resources","Climate_regulation","Disease_regulation","Pest_regulation","Water_regulation","Water_purification","Soil_formation","Nutrient_cycling","Primary_production","Biodiversity_composition","Biodiversity_structure","Profit","Financial_security","Physical_capital","Savings_labour_cost","Natural_capital","Health","Education","Social_cultural_relations","Food_security","Employment","Justice","Property_rights","Combined ecological-social outcome","Is the intensification (according to authors) causing changes in demand/ preferences for certain ES?","If intensification is leading to changed demands, specify whose demand and which ES","IF Yes to changed demands: Are the changes disaggregated by different groups?","If disaggregated by different groups, specify categorization (e.g. rich/poor, men/women, land-owners/labourers, other)","If disaggregated by groups, specify for which ES/ wellbeing aspects the results are disaggregated","If disaggregated by groups, specify the reported difference","Trade-offs mentioned between 1) different ES, 2) different wellbeing aspects, or 3) ES and wellbeing","General factors enabling adoption","General factors constraining adoption","Factors identified as enabling ecosystem services","Factors identified as constraining ecosystem services","Factors identified as enabling well being","Factors identified as constraining well being","Notes","Documentation of methods of data extraction","Secondary reference","Study spatial design (do they have enough replicates?)","Study temporal design (do they collect data over multiple points in time?)","Confounding variables (Were baseline characteristics of the intervention comparable with the control or were potential confounders at baseline approximately adjusted for in analysis?)","Reporting","Risk of bias","Tools for assessment (Were valid and reliable tools used to assess  outcomes?)","Sum.Quality"
123,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia","Islami, T., Guritno, B., & Utomo, W. H. (2011). Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia. Journal of Tropical Agriculture, 49, 31-39.","Plot","Quantitative","Experiment (on farm)","RC","2006-2009","4","14","6","8","4","1","2-4","3-4","Yes","Yes","Land degradation","Indonesia","South-east Asia",4,"Wringinrejo, South Blitar, East Java, Indonesia","Asia","LMIC","-8.0833329999999997","112.033333","No",NA,"Experiment (on farm)","Farmer-led + support by researchers","Farmer-led + researcher/extension","Intercropping: Cereal-legume","Intercrop",1,0,0,"Row","Fertiliser; manure vs no manure","Fertilizer rates/type",NA,"Grain / Mungbean","Maize","Mungbean",0,0,0,0,1,0,0,0,0,0,"0",NA,"14-6-9","Synthetic - below threshold","irrigation",1,"NA","NA","NA","NA","NA","NA","NA","NA","0.96659110000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.5","NA","NA","NA","NA",1,"NA","NA","Mix-Mix","NA","NA","NA","NA","NA","NA","NA","NA","NA","Organic fertiliser (manure): increased soil fertility and crop productivity","NA","NA","High costs of seeds: ""The high cost for growing leguminous intercrops may be due to the high price of seeds and the additional costs involved in pest control""","NA","See SuppCalc sheet- Tables 1, 2",NA,2,2,2,2,2,2,12
124,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia","Islami, T., Guritno, B., & Utomo, W. H. (2011). Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia. Journal of Tropical Agriculture, 49, 31-39.","Plot","Quantitative","Experiment (on farm)","RC","2006-2009","4","14","6","8","4","1","2-4","3-4","Yes","Yes","Land degradation","Indonesia","South-east Asia",4,"Wringinrejo, South Blitar, East Java, Indonesia","Asia","LMIC","-8.0833329999999997","112.033333","No",NA,"Experiment (on farm)","Farmer-led + support by researchers","Farmer-led + researcher/extension","Intercropping: Cereal-legume","Intercrop",1,0,0,"Row","Fertiliser; manure vs no manure","Fertilizer rates/type",NA,"Grain / Cowpea","Maize","Cowpea",0,1,0,0,0,0,0,0,0,0,"0",NA,"14-6-9","Synthetic - below threshold","irrigation",1.06666666666667,"NA","NA","NA","NA","NA","NA","NA","NA","1.1030234000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.56","NA","NA","NA","NA",1,"NA","NA","Win-Mix","NA","NA","NA","NA","NA","NA","NA","NA","NA","Organic fertiliser (manure): increased soil fertility and crop productivity","NA","NA","High costs of seeds: ""The high cost for growing leguminous intercrops may be due to the high price of seeds and the additional costs involved in pest control""","NA","See SuppCalc sheet- Tables 1, 2",NA,2,2,2,2,2,2,12
148,297,"Kihara J., Vanlauwe B., Waswa B., Kimetu J.M., Chianu J., Bationo A.",2010,"Strategic phosphorus application in legume-cereal rotations increases land productivity and profitability in western Kenya","Kihara, J., Vanlauwe, B., Waswa, B., Kimetu, J. M., Chianu, J., & Bationo, A. (2010). Strategic phosphorus application in legume-cereal rotations increases land productivity and profitability in western Kenya. Experimental Agriculture, 46(1), 35-52. doi:10.1017/S0014479709990810","Plot","Quantitative","Experiment (on farm)","RC","2001-2003","2","12","8","4","3","1","2-4","3-4","Yes","Yes",NA,"Kenya","Subsaharan Africa",1,"Nyabeda, western Kenya","Africa","LMIC","0.11666700000000001","34.383333","No",NA,"Experiment (on farm)","Farmer-led + support by researchers","Farmer-led + researcher/extension","Rotation","Rotation",1,0,0,"Rotation","Fertiliser vs no fertiliser","Fertilizer rates/type",NA,"Grain / Soybean + Mucuna","Maize","Soybean",0,0,0,0,0,0,0,0,1,0,"Mucuna",NA,"0-0-60 to 90-50-30","Synthetic - below threshold","rainfed",1.10555556,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.9408175510000001","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA","NA","Win-Win","NA","NA","NA","NA","NA","NA","NA","NA","NA","Fertiliser addition ""Lower yields observed in treatments without P application"", ""P has been shown to increase the efficiency of legumes to fixN(Sanginga et al., 2001), enhance nodulation and nodule functioning, increase nodule mass, aboveground biomass and total N in legume residues""; ""use ofP during the legume phase could increase not only the productivity of the legume crop but will also lead to significant residual effects on the succeeding cereal crop""","Low soil quality: P is a main limiting factor to crop growth in this area, and neither mucuna nor soyabean can supply both the needed P and N without some application ofmineral P.","Addition of small amounts of fertiliser: ""Since legume data showed response to residual P, even in the third season, for a legume-cereal rotation system, we suggest application ofP first to the legume followed by maize (without P) and then legume (without P) before applying P again to maize in the fourth season""","Low soil quality: P is a main limiting factor to crop growth in this area, and neither mucuna nor soyabean can supply both the needed P and N without some application ofmineral P.",NA,"Supporting calculation; Tables: 4: yields, cost/profits; 3: NPK",NA,2,2,2,2,2,2,12
168,366,"Manjunath B.L., Paramesh V., Mahajan G.R., Reddy K.V., Das B., Singh N.P.",2018,"A five years study on the selection of rice based cropping systems in Goa, for west coast region of India","Manjunath, B. L., Paramesh, V., Mahajan, G. R., Reddy, K. V., Das, B., & Singh, N. P. (2018). A five years study on the selection of rice based cropping systems in Goa, for west coast region of India. Journal of Environmental Biology, 39(3), 393-399. doi:10.22438/jeb/39/3/MRN-593","Plot","Quantitative","Experiment (research station)","E/M","2010-2015","5","5","2","3","1","1","5-10","1-2","Yes","Yes",NA,"India","South Asia",2,"ICAR- Central Coastal Agricultural Research Institute, Goa","Asia","LMIC","15.498594000000001","73.916948000000005","No",NA,"Experiment (research station)","Researcher-led","Researcher-led","Rotation","Rotation",1,0,0,"Rotation","Existing farmers' practices","Existing farmers' practices",NA,"Grain / Cowpea","Rice","Cowpea",0,1,0,0,0,0,0,0,0,0,"0","Brinjal. Sweetcorn","0-0-0 (organic - manure)","No synthetic","irrigation",1.78821363,"NA","NA","NA","NA","NA","0.97023809500000002","NA","NA","NA","NA","NA","1.0352397","1.2772926","NA","NA","1.598185242","NA","NA","NA","NA","NA","NA","NA","NA",2.8076923,"NA","NA","Mix-Mix","NA","NA","NA","NA","NA","NA","Yes: higher material/physical capital needed to produce legumes which have higher yields and income gains","Crop choice: short duration, tolerant to terminal water stress, better yielding, disease and pest resistant having a quick ground cover with high local market demand. Crop should have good acceptance by local farmers for capacity to adjust to existing cropping system.","NA","Crop choice: short duration, tolerant to terminal water stress, better yielding, disease and pest resistant having a quick ground cover with high local market demand; Access to irrigation during dry season","Access to inputs","Local market demand + higher market prices for legumes compared with rice","Access to inputs","""improved utilization of labour, reduced unemployment and provided a source of livelihood (Thamrongwarangkul, 2001; Van ., 2003)""","NA",NA,1,2,2,2,2,2,11
169,366,"Manjunath B.L., Paramesh V., Mahajan G.R., Reddy K.V., Das B., Singh N.P.",2018,"A five years study on the selection of rice based cropping systems in Goa, for west coast region of India","Manjunath, B. L., Paramesh, V., Mahajan, G. R., Reddy, K. V., Das, B., & Singh, N. P. (2018). A five years study on the selection of rice based cropping systems in Goa, for west coast region of India. Journal of Environmental Biology, 39(3), 393-399. doi:10.22438/jeb/39/3/MRN-593","Plot","Quantitative","Experiment (research station)","E/M","2010-2015","5","5","2","3","1","1","5-10","1-2","Yes","Yes",NA,"India","South Asia",2,"ICAR- Central Coastal Agricultural Research Institute, Goa","Asia","LMIC","15.498594000000001","73.916948000000005","No",NA,"Experiment (research station)","Researcher-led","Researcher-led","Rotation","Rotation",1,0,0,"Rotation","Existing farmers' practices","Existing farmers' practices",NA,"Grain / Groundnut","Rice","Groundnut",0,0,1,0,0,0,0,0,0,0,"0","Brinjal. Sweetcorn","0-0-0 (organic - manure)","No synthetic","irrigation",1.6519337,"NA","NA","NA","NA","NA","0.96031745999999996","NA","NA","NA","NA","NA","0.93818599999999996","1.9104802999999999","NA","NA","1.2133196369999999","NA","NA","NA","NA","NA","NA","NA","NA",2.2115385,"NA","NA","Mix-Mix","NA","NA","NA","NA","NA","NA","Yes: higher material/physical capital needed to produce legumes which have higher yields and income gains","Crop choice: short duration, tolerant to terminal water stress, better yielding, disease and pest resistant having a quick ground cover with high local market demand. Crop should have good acceptance by local farmers for capacity to adjust to existing cropping system.","NA","Crop choice: short duration, tolerant to terminal water stress, better yielding, disease and pest resistant having a quick ground cover with high local market demand; Access to irrigation during dry season","Access to inputs","Local market demand + higher market prices for legumes compared with rice","Access to inputs","""improved utilization of labour, reduced unemployment and provided a source of livelihood (Thamrongwarangkul, 2001; Van ., 2003)""","NA",NA,1,2,2,2,2,2,11
254,477,"Pradhan A., Chan C., Roul P.K., Halbrendt J., Sipes B.",2018,"Potential of conservation agriculture (CA) for climate change adaptation and food security under rainfed uplands of India: A transdisciplinary approach","Pradhan, A., Chan, C., Roul, P. K., Halbrendt, J., & Sipes, B. (2018). Potential of conservation agriculture (CA) for climate change adaptation and food security under rainfed uplands of India: A transdisciplinary approach. Agricultural Systems, 163, 27-35. doi:10.1016/j.agsy.2017.01.002","Village","Quantitative + survey","Experiment (on farm)","RC","2011-2014","3","5","2","3","46","2","2-4","11-100","No (also including minimum tillage and introduction of mustard as cover crop)","No (also including minimum tillage and introduction of mustard as cover crop)","unpredictable patterns of rainfall, food insecurity, adherence to traditional farm practices, poverty, soil degradation","India","South Asia",2,"Talachampei & Tentuli villages (Keonjhar district In odisha State)","Asia","LMIC","21.639709","85.565213","Yes","""ability to simultaneously increase yield, diversify crop production and improve soil quality, to meet future household income and nutritional needs amidst climate variability""","Experiment (on farm)","Farmer-led","Farmer-led","Intercropping-cereal-legume","Intercrop",1,0,0,"Row","Conventional tilling + reduced tilling + Mustard","Tillage practices",NA,"Grain / Cowpea","Maize","Cowpea",0,1,0,0,0,0,0,0,0,0,"0","Mustard as cover crop","Maize 80:40:40, Cowpea 20:40:20, Mustard 40:20:20","Synthetic - below threshold","rainfed",1.44924055104203,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.3319587628865979","NA","NA","NA","NA","1.3576494427558257","NA","NA","NA","NA","NA","NA","NA","NA",1.26666666666667,"NA","NA","Win-Win","YES","Farmers' preference changed from conventional tillage+maize+cowpea to reduced tillage+maize+cowpea. Farmers now prioritise improved quality of soil over profit. Yield was still important.","NO","NA","NA","NA","NA","Higher value of cowpea in the market","Adherence to traditional practices (conventional tilling and not cultivar maize)","Reduced tillage, diversified cropping system through maize + cowpea coupled with residue retention of mustard helps in optimizing resource use efficiency and maximize productivity of traditional smallholder farming systems","NA","Increased profitability of CA intensification combined with the fact that Cowpea has higher value in the market, therefore cowpea was preferred by farmers. Government programs have subsequently
 provided input support for scaling up to other farmers in the area, like fertilizer subsidy program, soil health card which support the affordability of fertilizers as well as their balanced application in an integrated manner","NA","All Conservation agriculture treatments (CA) showed increased productivity over farmers practice. This might be sue to higher productivity of improved cultivar along with optimum plant population due to line sowing and recommended dose of fertiliser application in CA treatments","Fig 1-MEY Kgha-1: Fig 3-effect of treatments on soil quality, Table 5-budget analysis, Table 4 labor (ha-1)",NA,2,2,2,2,2,2,12
32,56,"Banjara T.R., Bohra J.S., Kumar S., Singh T., Shori A., Prajapat K.",2021,"Sustainable alternative crop rotations to the irrigated rice-wheat cropping system of Indo-Gangetic plains of India","Banjara, T. R., Bohra, J. S., Kumar, S., Singh, T., Shori, A., & Prajapat, K. (2021). Sustainable alternative crop rotations to the irrigated rice-wheat cropping system of Indo-Gangetic plains of India. Archives of Agronomy and Soil Science. doi:10.1080/03650340.2021.1912324","Plot","Quantitative (household surveys)","Experiment (research station)","RC","2016-2018","2","10","2","8","1","1","2-4","1-2","Yes","Yes","Environmental degradation","India","South Asia",2,"Agricultural Research Farm, Institute of Agricultural Sciences, Banaras Hindu University, Varanasi","Asia","LMIC","25.264154999999999","82.993522999999996","No",NA,"Experiment (research station)","Researcher-led","Researcher-led","Rotation","Rotation",1,0,0,"Rotation","Existing farmers' practices","Existing farmers' practices",NA,"Grain / Mungbean","Rice","Mungbean",0,0,0,0,1,0,0,0,0,0,"0","Wheat, Potato, Cowpea (fodder), mustard, potato","48-21-38","Synthetic - below threshold","irrigation",1.8949825,"NA","NA","NA","NA","NA","NA","NA","NA","1.0123272999999999","NA","1","1.0825838000000001","NA","NA","NA","1.802556818","NA","NA","NA","NA","NA","NA","NA","NA",1.4726776,"NA","NA","Mix-Win","NA","NA","NA","NA","NA","NA","Yes (high cultivation cost due to more laborers vs high gross/net returns)","Variable weather","NA","irrigation; soil quality (improvement in soil available N due to the inclusion of legume crops in sequences)","rainfall fluctuation","NA","NA",NA,"NA",NA,0,2,2,2,2,2,10
60,106,"Choudhary V.K., Kumar P.S.",2013,"Crop and water productivity, profitability and energy consumption pattern of a maize-based crop sequence in the North Eastern Himalayan Region, India","Choudhary, V. K., & Kumar, P. S. (2013). Crop and water productivity, profitability and energy consumption pattern of a maize-based crop sequence in the North Eastern Himalayan Region, India. Archives of Agronomy and Soil Science, 59(5), 653-669. doi:10.1080/03650340.2012.665992","Plot","Quantitative","Experiment (research station)","E/M","2008-2011","3","5","3","2","3","1","2-4","3-4","Yes","Yes","Extreme weather (drought), water scarcity","India","South Asia",2,"Research Farm of ICAR Research Complex for NEH Region, Basar, Arunachal Pradesh","Asia","LMIC","27.980252","94.691135000000003","No","""Crop intensification was measured by calculating land utilisation efficiency by dividing the total duration of respective cropping systems by the numbers of days in a year (365 days), expressed in percentage.""","Experiment (research station)","Researcher-led","Researcher-led","Rotation","Rotation",1,0,0,"Rotation","Existing farmers' practices, including mulch","Existing farmers' practices",NA,"Grain / Pea","Maize","Pea",0,0,0,0,0,0,0,0,0,1,"0",NA,"80-60-40 (Maize); 20-60-30 (pea)","Synthetic - below threshold","rainfed",1.68656716,"1.0533399999999999","NA","NA","NA","NA","1.408573104","NA","NA","1.1868099999999999","NA","NA","NA","NA","NA","NA","1.8736692690000001","NA","NA","NA","1.7621621999999999","NA","NA","NA","NA",1.667,"NA","NA","Win-Mix","NA","NA","NA","NA","NA","NA","Yes (energy input highe but balanced by higher energy use efficiency of maize-legumes compared with maize-fallow)","NA","NA","Soil moisture content: ""growth of sequential crops depended solely on the moisture availability in the soil post rainy season""; mulch ""Crop yield was 18–35% higher under straw mulch than in the no-mulch condition""; Non-renewable energy sources (machinery, fuel)","NA","Renewable energy sources","Access to renewable energy",NA,"NA",NA,2,2,2,2,2,2,12
61,106,"Choudhary V.K., Kumar P.S.",2013,"Crop and water productivity, profitability and energy consumption pattern of a maize-based crop sequence in the North Eastern Himalayan Region, India","Choudhary, V. K., & Kumar, P. S. (2013). Crop and water productivity, profitability and energy consumption pattern of a maize-based crop sequence in the North Eastern Himalayan Region, India. Archives of Agronomy and Soil Science, 59(5), 653-669. doi:10.1080/03650340.2012.665992","Plot","Quantitative","Experiment (research station)","E/M","2008-2011","3","5","3","2","3","1","2-4","3-4","Yes","Yes","Extreme weather (drought), water scarcity","India","South Asia",2,"Research Farm of ICAR Research Complex for NEH Region, Basar, Arunachal Pradesh","Asia","LMIC","27.980252","94.691135000000003","No","""Crop intensification was measured by calculating land utilisation efficiency by dividing the total duration of respective cropping systems by the numbers of days in a year (365 days), expressed in percentage.""","Experiment (research station)","Researcher-led","Researcher-led","Rotation","Rotation",1,0,0,"Rotation","Existing farmers' practices, including mulch","Existing farmers' practices",NA,"Grain / Common bean","Maize","Common bean",0,0,0,0,0,0,0,1,0,0,"0",NA,"80-60-40 (Maize); 50-60-30 (bean)","Synthetic - below threshold","rainfed",1.91791045,"1.03525","NA","NA","NA","NA","1.46","NA","NA","1.24451","NA","NA","NA","NA","NA","NA","2.499645138","NA","NA","NA","1.7513513999999999","NA","NA","NA","NA",1.9,"NA","NA","Win-Mix","NA","NA","NA","NA","NA","NA","Yes (energy input highe but balanced by higher energy use efficiency of maize-legumes compared with maize-fallow)","NA","NA","Soil moisture content: ""growth of sequential crops depended solely on the moisture availability in the soil post rainy season""; mulch ""Crop yield was 18–35% higher under straw mulch than in the no-mulch condition""; Non-renewable energy sources (machinery, fuel)","NA","Renewable energy sources","Access to renewable energy",NA,"NA",NA,2,2,2,2,2,2,12
62,106,"Choudhary V.K., Kumar P.S.",2013,"Crop and water productivity, profitability and energy consumption pattern of a maize-based crop sequence in the North Eastern Himalayan Region, India","Choudhary, V. K., & Kumar, P. S. (2013). Crop and water productivity, profitability and energy consumption pattern of a maize-based crop sequence in the North Eastern Himalayan Region, India. Archives of Agronomy and Soil Science, 59(5), 653-669. doi:10.1080/03650340.2012.665992","Plot","Quantitative","Experiment (research station)","E/M","2008-2011","3","5","3","2","3","1","2-4","3-4","Yes","Yes","Extreme weather (drought), water scarcity","India","South Asia",2,"Research Farm of ICAR Research Complex for NEH Region, Basar, Arunachal Pradesh","Asia","LMIC","27.980252","94.691135000000003","No","""Crop intensification was measured by calculating land utilisation efficiency by dividing the total duration of respective cropping systems by the numbers of days in a year (365 days), expressed in percentage.""","Experiment (research station)","Researcher-led","Researcher-led","Rotation","Rotation",1,0,0,"Rotation","Existing farmers' practices, including mulch","Existing farmers' practices",NA,"Grain / Groundnut","Maize","Groundnut",0,0,1,0,0,0,0,0,0,0,"0",NA,"80-60-40 (Maize); 20-60-30 (groundnut)","Synthetic - below threshold","rainfed",1.78358209,"1.07335","NA","NA","NA","NA","1.28","NA","NA","1.3351599999999999","NA","NA","NA","NA","NA","NA","1.9215755859999999","NA","NA","NA","1.8891891999999999","NA","NA","NA","NA",1.733,"NA","NA","Win-Mix","NA","NA","NA","NA","NA","NA","Yes (energy input highe but balanced by higher energy use efficiency of maize-legumes compared with maize-fallow)","NA","NA","Soil moisture content: ""growth of sequential crops depended solely on the moisture availability in the soil post rainy season""; mulch ""Crop yield was 18–35% higher under straw mulch than in the no-mulch condition""; Non-renewable energy sources (machinery, fuel)","NA","Renewable energy sources","Access to renewable energy",NA,"NA",NA,2,2,2,2,2,2,12
63,107,"Choudhary V.K., Kumar P.S., Sarkar S.K., Yadav J.S.",2013,"Production potential, economic analysis and energy auditing for maize (Zea mays)-vegetable based cropping systems in Eastern Himalayan Region, Arunachal Pradesh","Choudhary, V. K., Kumar, P. S., Sarkar, S. K., & Yadav, J. S. (2013). Production potential, economic analysis and energy auditing for maize (Zea mays)-vegetable based cropping systems in Eastern Himalayan Region, Arunachal Pradesh. Indian Journal of Agricultural Sciences, 83(1), 110-115.","Plot","Quantitative","Experiment (research station)","E/M","2010-2011","2","8","2","6","3","1","2-4","3-4","Yes","Yes",NA,"India","South Asia",2,"Research Farm of ICAR Research Complex for NEH Region, Basar, Arunachal Pradesh","Asia","LMIC","27.980252","94.691135000000003","No",NA,"Experiment (research station)","Researcher-led","Researcher-led","Rotation","Rotation",1,0,0,"Rotation","Existing farmers' practices","Existing farmers' practices",NA,"Grain / Common bean","Maize","Common bean",0,0,0,0,0,0,0,1,0,0,"0",NA,"80-60-40 (Maize); 25-60-40 (bean)","Synthetic - below threshold","rainfed",4.29954955,"NA","NA","NA","NA","NA","1.8191027500000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.8160000000000001","NA","NA","NA","1.8100257","NA","NA","NA","NA",2.2,"NA","NA","Win-Mix","NA","NA","NA","NA","NA","NA","Yes (energy input highe but balanced by higher energy use efficiency of maize-legumes compared with maize-fallow)","NA","NA","Non-renewable energy sources (machinery, fuel)","NA","Renewable energy sources","Access to renewable energy",NA,"NA",NA,2,2,2,2,2,2,12
64,107,"Choudhary V.K., Kumar P.S., Sarkar S.K., Yadav J.S.",2013,"Production potential, economic analysis and energy auditing for maize (Zea mays)-vegetable based cropping systems in Eastern Himalayan Region, Arunachal Pradesh","Choudhary, V. K., Kumar, P. S., Sarkar, S. K., & Yadav, J. S. (2013). Production potential, economic analysis and energy auditing for maize (Zea mays)-vegetable based cropping systems in Eastern Himalayan Region, Arunachal Pradesh. Indian Journal of Agricultural Sciences, 83(1), 110-115.","Plot","Quantitative","Experiment (research station)","E/M","2010-2011","2","8","2","6","3","1","2-4","3-4","Yes","Yes",NA,"India","South Asia",2,"Research Farm of ICAR Research Complex for NEH Region, Basar, Arunachal Pradesh","Asia","LMIC","27.980252","94.691135000000003","No",NA,"Experiment (research station)","Researcher-led","Researcher-led","Rotation","Rotation",1,0,0,"Rotation","Existing farmers' practices","Existing farmers' practices",NA,"Grain / Pea","Maize","Pea",0,0,0,0,0,0,0,0,0,1,"0",NA,"80-60-40 (Maize); 20-60-40 (pea)","Synthetic - below threshold","rainfed",2.79504505,"NA","NA","NA","NA","NA","0.865412446","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.6990000000000001","NA","NA","NA","1.6902314000000001","NA","NA","NA","NA",2.2,"NA","NA","Mix-Mix","NA","NA","NA","NA","NA","NA","Yes (energy input highe but balanced by higher energy use efficiency of maize-legumes compared with maize-fallow)","NA","NA","Non-renewable energy sources (machinery, fuel)","NA","Renewable energy sources","Access to renewable energy",NA,"NA",NA,2,2,2,2,2,2,12
